"","name","price","year"
"11815","SsangYong Actyon ","588 000 руб","2013"
"11816","SsangYong Actyon ","584 000 руб","2011"
"11817","SsangYong Actyon 2.0 MT 149 л.с.","580 000 руб","2013"
"11818","SsangYong Actyon ","580 000 руб","2012"
"11819","SsangYong Actyon 2 поколение [рестайлинг] 2.0 AT (149 л.с.) ","580 000 руб","2013"
"11820","SsangYong Actyon ","579 000 руб","2013"
"11821","SsangYong Actyon ","579 000 руб","2012"
"11822","SsangYong Actyon ","578 000 руб","2011"
"11823","SsangYong Actyon ","575 000 руб","2012"
"11824","SsangYong Actyon ","570 000 руб","2012"
"11825","SsangYong Actyon ","569 000 руб","2013"
"11826","SsangYong Actyon ","560 000 руб","2011"
"11827","SsangYong Actyon ","560 000 руб","2011"
"11828","SsangYong Actyon ","559 000 руб","2013"
"11829","SsangYong Actyon 2.0d AT 175 л.с.","559 000 руб","2011"
"11830","SsangYong Actyon  ","555 000 руб","2012"
"11831","SsangYong Actyon ","550 000 руб","2013"
"11832","SsangYong Actyon ","550 000 руб","2012"
"11833","SsangYong Actyon 2 поколение 2.0 Xdi AT AWD (175 л.с.) ","550 000 руб","2012"
"11834","SsangYong Actyon 2.0 AT 149 л.с.","544 000 руб","2011"
"11835","SsangYong Actyon 2.0d AT 149 л.с.","537 000 руб","2013"
"11836","SsangYong Actyon ","535 000 руб","2012"
"11837","SsangYong Actyon ","528 000 руб","2012"
"11838","SsangYong Actyon ","520 000 руб","2008"
"11839","SsangYong Actyon ","505 000 руб","2012"
"11840","SsangYong Actyon Универсал ","500 000 руб","2008"
"11841","SsangYong Actyon 2 поколение 2.0 AT AWD (149 л.с.) ","500 000 руб","2011"
"11842","SsangYong Actyon ","499 000 руб","2012"
"11843","SsangYong Actyon 2 поколение 2.0 MT (149 л.с.) ","480 000 руб","2012"
"11844","SsangYong Actyon ","460 000 руб","2010"
"11845","SsangYong Actyon ","446 300 руб","2008"
"11846","SsangYong Actyon ","410 000 руб","2007"
"11847","SsangYong Actyon ","399 000 руб","2008"
"11848","SsangYong Actyon ","379 000 руб","2007"
"11849","SsangYong Actyon 1 поколение 2.0 AT (141 л.с.) ","370 000 руб","2008"
"11850","SsangYong Actyon Sports  Comfort","800 000 руб","2012"
"11851","SsangYong Actyon Sports SsangYong Actyon 2.0 TD MT 4WD 2010 ","600 000 руб","2010"
"11852","SsangYong Actyon Sports  ","390 000 руб","2008"
"11853","SsangYong Actyon Sports 2.0d AT 141 л.с. 4WD","259 000 руб","2007"
"11854","SsangYong Family  ","190 000 руб","1992"
"11855","SsangYong Korando Sports","635 000 руб","2012"
"11856","SsangYong Korando 2 поколение 2.3 TD AWD (101 л.с.) ","335 000 руб","2003"
"11857","SsangYong Korando ","290 000 руб","1997"
"11858","SsangYong Korando  ","260 000 руб","1996"
"11859","SsangYong Korando 3.2 AT 210 л.с. 4WD","249 000 руб","1997"
"11860","SsangYong Korando Sports  ","810 000 руб","2012"
"11861","SsangYong Kyron ","970 000 руб","2014"
"11862","SsangYong Kyron ","825 000 руб","2014"
"11863","SsangYong Kyron ","810 000 руб","2012"
"11864","SsangYong Kyron ","760 000 руб","2013"
"11865","SsangYong Kyron  ","710 000 руб","2013"
"11866","SsangYong Kyron  ","710 000 руб","2013"
"11867","SsangYong Kyron  ","700 000 руб","2012"
"11868","SsangYong Kyron 2.3 MT 150 л.с.","699 000 руб","2013"
"11869","SsangYong Kyron 2.3 MT 150 л.с. 4WD","695 000 руб","2014"
"11870","SsangYong Kyron ","690 000 руб","2013"
"11871","SsangYong Kyron ","662 000 руб","2013"
"11872","SsangYong Kyron ","650 000 руб","2012"
"11873","SsangYong Kyron ","650 000 руб","2013"
"11874","SsangYong Kyron ","649 000 руб","2013"
"11875","SsangYong Kyron ","630 000 руб","2012"
"11876","SsangYong Kyron ","624 000 руб","2014"
"11877","SsangYong Kyron 1 поколение [рестайлинг] 2.0 Xdi MT 4WD (141 л.с.) ","621 000 руб","2011"
"11878","SsangYong Kyron ","620 000 руб","2011"
"11879","SsangYong Kyron ","620 000 руб","2011"
"11880","SsangYong Kyron  ","600 000 руб","2012"
"11881","SsangYong Kyron 2.0d MT 141 л.с. 4WD","590 000 руб","2008"
"11882","SsangYong Kyron 2.0d MT 141 л.с. 4WD","590 000 руб","2010"
"11883","SsangYong Kyron ","589 000 руб","2011"
"11884","SsangYong Kyron ","580 000 руб","2010"
"11885","SsangYong Kyron ","579 000 руб","2013"
"11886","SsangYong Kyron ","575 000 руб","2012"
"11887","SsangYong Kyron 1 поколение [рестайлинг] 2.0 Xdi MT 4WD (141 л.с.) ","570 000 руб","2012"
"11888","SsangYong Kyron ","560 000 руб","2011"
"11889","SsangYong Kyron Т.-ДИЗЕЛЬ! ","559 000 руб","2011"
"11890","SsangYong Kyron 2.3 MT 150 л.с. 4WD","559 000 руб","2013"
"11891","SsangYong Kyron ","550 000 руб","2008"
"11892","SsangYong Kyron 5-speed 2.0d AT 141 л.с. 4WD","550 000 руб","2009"
"11893","SsangYong Kyron ","550 000 руб","2013"
"11894","SsangYong Kyron  ","540 000 руб","2010"
"11895","SsangYong Kyron 6-speed 2.0d AT 141 л.с. 4WD","539 000 руб","2012"
"11896","SsangYong Kyron ","535 000 руб","2009"
"11897","SsangYong Kyron 1 поколение [рестайлинг] 2.0 Xdi MT 4WD (141 л.с.) оригинал","530 000 руб","2010"
"11898","SsangYong Kyron  ","526 000 руб","2012"
"11899","SsangYong Kyron ","525 000 руб","2008"
"11900","SsangYong Kyron ","520 000 руб","2012"
"11901","SsangYong Kyron ","519 000 руб","2012"
"11902","SsangYong Kyron ","505 000 руб","2013"
"11903","SsangYong Kyron ","500 000 руб","2008"
"11904","SsangYong Kyron ","499 000 руб","2009"
"11905","SsangYong Kyron ","488 250 руб","2009"
"11906","SsangYong Kyron  ","477 000 руб","2011"
"11907","SsangYong Kyron ","474 000 руб","2010"
"11908","SsangYong Kyron ","461 000 руб","2010"
"11909","SsangYong Kyron ","460 000 руб","2007"
"11910","SsangYong Kyron ","450 000 руб","2009"
"11911","SsangYong Kyron 2 поколение [рестайлинг] 2.0 Xdi MT 4WD (141 л.с.) ","450 000 руб","2010"
"11912","SsangYong Kyron 2.0d AT 141 л.с. 4WD","439 000 руб","2007"
"11913","SsangYong Kyron 1 поколение [рестайлинг] 2.0 Xdi T-Tronic 4WD (141 л.с.) ","430 000 руб","2008"
"11914","SsangYong Kyron  ","420 000 руб","2010"
"11915","SsangYong Kyron  ","420 000 руб","2008"
"11916","SsangYong Kyron ","419 000 руб","2008"
"11917","SsangYong Kyron  ","415 000 руб","2008"
"11918","SsangYong Kyron ","399 000 руб","2008"
"11919","SsangYong Kyron 1 поколение [рестайлинг] 2.3 E-Tronic (150 л.с.) ","398 000 руб","2011"
"11920","SsangYong Kyron  ","396 000 руб","2009"
"11921","SsangYong Kyron 1 поколение [рестайлинг] 2.0 Xdi MT 4WD (141 л.с.) ","390 000 руб","2008"
"11922","SsangYong Kyron  ","330 000 руб","2007"
"11923","SsangYong Kyron ","299 000 руб","2007"
"11924","SsangYong Rexton ","1 039 000 руб","2013"
"11925","SsangYong Rexton ","960 000 руб","2012"
"11926","SsangYong Rexton ","870 000 руб","2012"
"11927","SsangYong Rexton  ","780 000 руб","2011"
"11928","SsangYong Rexton ","721 900 руб","2011"
"11929","SsangYong Rexton 2.7d AT 163 л.с. 4WD","715 000 руб","2010"
"11930","SsangYong Rexton 2.7d AT 163 л.с. 4WD","699 000 руб","2011"
"11931","SsangYong Rexton ","689 000 руб","2010"
"11932","SsangYong Rexton ","645 000 руб","2011"
"11933","SsangYong Rexton ","639 000 руб","2011"
"11934","SsangYong Rexton ","635 000 руб","2008"
"11935","SsangYong Rexton 2.7d AT 186 л.с. 4WD","633 000 руб","2010"
"11936","SsangYong Rexton 2 поколение 2.7 XVT AT AWD (186 л.с.) ","589 000 руб","2008"
"11937","SsangYong Rexton ","585 000 руб","2009"
"11938","SsangYong Rexton ","559 000 руб","2007"
"11939","SsangYong Rexton 2.3 AT 150 л.с. 4WD","549 600 руб","2008"
"11940","SsangYong Rexton ","520 000 руб","2007"
"11941","SsangYong Rexton ","515 000 руб","2007"
"11942","SsangYong Rexton ","500 000 руб","2008"
"11943","SsangYong Rexton 3.2 AT 220 л.с. 4WD","499 000 руб","2008"
"11944","SsangYong Rexton ","495 000 руб","2009"
"11945","SsangYong Rexton ","490 000 руб","2007"
"11946","SsangYong Rexton 2.3 ","470 000 руб","2007"
"11947","SsangYong Rexton  ","470 000 руб","2007"
"11948","SsangYong Rexton 2 поколение 2.7 Xdi AT AWD (165 л.с.) ","460 000 руб","2007"
"11949","SsangYong Rexton ","450 000 руб","2007"
"11950","SsangYong Rexton 1 поколение 2.7 AT RX 270 Xdi (165 л.с.) ","450 000 руб","2006"
"11951","SsangYong Rexton ","429 000 руб","2007"
"11952","SsangYong Rodius Korando Turismo GT","1 380 000 руб","2013"
"11953","SsangYong Stavic  ","1 400 000 руб","2015"
"11954","Subaru Exiga Полный привод Семейная","670 000 руб","2009"
"11955","Subaru Forester 2.0 CVT 241 л.с. 4WD","1 570 000 руб","2014"
"11956","Subaru Forester ","1 565 000 руб","2014"
"11957","Subaru Forester 2.0 CVT 150 л.с. 4WD","1 499 000 руб","2016"
"11958","Subaru Forester 2.0i-L VF","1 449 000 руб","2015"
"11959","Subaru Forester 2.0 CVT 150 л.с. 4WD","1 325 000 руб","2013"
"11960","Subaru Forester  ","1 300 000 руб","2014"
"11961","Subaru Forester ","1 258 000 руб","2014"
"11962","Subaru Forester  ","1 150 000 руб","2013"
"11963","Subaru Forester 4 поколение 2.0i Lineartronic AWD (150 л.с.) ","1 145 000 руб","2014"
"11964","Subaru Forester ","1 122 000 руб","2014"
"11965","Subaru Forester ","1 119 000 руб","2013"
"11966","Subaru Forester 2.5 CVT 175 л.с. 4WD","1 100 000 руб","2013"
"11967","Subaru Forester 2.5 AT 172 л.с. 4WD","1 050 000 руб","2011"
"11968","Subaru Forester ","920 000 руб","2012"
"11969","Subaru Forester ","898 000 руб","2011"
"11970","Subaru Forester ","887 300 руб","2012"
"11971","Subaru Forester ","880 000 руб","2011"
"11972","Subaru Forester ","876 000 руб","2011"
"11973","Subaru Forester ","870 000 руб","2010"
"11974","Subaru Forester ","870 000 руб","2010"
"11975","Subaru Forester ","860 000 руб","2012"
"11976","Subaru Forester 3 поколение 2.0XS MT (150 л.с.) ","859 000 руб","2009"
"11977","Subaru Forester 3 поколение 2.5XS E-AT (172 л.с.) ","849 000 руб","2011"
"11978","Subaru Forester ","845 000 руб","2011"
"11979","Subaru Forester ","840 000 руб","2012"
"11980","Subaru Forester ","830 700 руб","2011"
"11981","Subaru Forester 3 поколение 2.0XS E-AT (150 л.с.) ","800 000 руб","2011"
"11982","Subaru Forester ","790 000 руб","2011"
"11983","Subaru Forester 2.5 AT 173 л.с. 4WD","779 000 руб","2010"
"11984","Subaru Forester 2.5 AT 230 л.с. 4WD","770 000 руб","2008"
"11985","Subaru Forester 3 поколение 2.0X MT (150 л.с.) ","770 000 руб","2011"
"11986","Subaru Forester ","749 000 руб","2011"
"11987","Subaru Forester ","749 000 руб","2012"
"11988","Subaru Forester ","745 000 руб","2011"
"11989","Subaru Forester ","720 000 руб","2008"
"11990","Subaru Forester ","680 000 руб","2011"
"11991","Subaru Forester ","675 000 руб","2010"
"11992","Subaru Forester ","669 000 руб","2008"
"11993","Subaru Forester ","650 000 руб","2007"
"11994","Subaru Forester ","650 000 руб","2008"
"11995","Subaru Forester ","650 000 руб","2008"
"11996","Subaru Forester  ","650 000 руб","2009"
"11997","Subaru Forester  ","650 000 руб","2008"
"11998","Subaru Forester ","640 500 руб","2008"
"11999","Subaru Forester 3 поколение 2.0X E-AT (150 л.с.) ","630 000 руб","2008"
"12000","Subaru Forester ","625 000 руб","2008"
"12001","Subaru Forester ","620 000 руб","2006"
"12002","Subaru Forester 3 поколение 2.5XT E-AT (230 л.с.) ","620 000 руб","2008"
"12003","Subaru Forester ","570 000 руб","2007"
"12004","Subaru Forester ","570 000 руб","2008"
"12005","Subaru Forester  ","560 000 руб","2008"
"12006","Subaru Forester 2 поколение 2.0 AT (220 л.с.) cross sport","550 000 руб","2003"
"12007","Subaru Forester 3 поколение 2.0XS E-AT (150 л.с.) ","544 000 руб","2010"
"12008","Subaru Forester ","535 000 руб","2007"
"12009","Subaru Forester ","520 000 руб","2005"
"12010","Subaru Forester ","480 000 руб","2006"
"12011","Subaru Forester ","360 000 руб","2006"
"12012","Subaru Forester 1 поколение 2.0 AT (170 л.с.) ","300 000 руб","1998"
"12013","Subaru Forester 2.0 AT 177 л.с. 4WD","295 000 руб","2003"
"12014","Subaru Forester ","290 000 руб","2000"
"12015","Subaru Forester 1 поколение 2.0 AT (125 л.с.) ","270 000 руб","1999"
"12016","Subaru Forester 1 поколение [рестайлинг] 2.5 AT (167 л.с.) ","255 000 руб","2000"
"12017","Subaru Forester 1 поколение 2.0 MT (122 л.с.) ","190 000 руб","1999"
"12018","Subaru Forester 1 поколение 2.0 MT (125 л.с.) ","170 000 руб","2000"
"12019","Subaru Forester  ","130 000 руб","1999"
"12020","Subaru Forester 1 поколение 2.0 AT (122 л.с.) ","40 000 руб","1997"
"12021","Subaru Impreza  ","630 000 руб","2004"
"12022","Subaru Impreza 2.0 150 ЛС МТ ","630 000 руб","2008"
"12023","Subaru Impreza ","610 000 руб","2010"
"12024","Subaru Impreza 2.5 MT 230 л.с. 4WD","599 000 руб","2007"
"12025","Subaru Impreza ","580 000 руб","2010"
"12026","Subaru Impreza 2 поколение [2-й рестайлинг] 2.0 AT R AWD (160 л.с.) ","555 000 руб","2006"
"12027","Subaru Impreza 2 поколение [рестайлинг] 2.0 MT WRX AWD (225 л.с.) ","450 000 руб","2003"
"12028","Subaru Impreza 2.0 MT 125 л.с. 4WD","430 000 руб","2005"
"12029","Subaru Impreza III ","430 000 руб","2007"
"12030","Subaru Impreza 3 поколение 1.5 MT AWD (107 л.с.) ","425 000 руб","2009"
"12031","Subaru Impreza  III","400 000 руб","2007"
"12032","Subaru Impreza ","399 000 руб","2008"
"12033","Subaru Impreza ","364 100 руб","2008"
"12034","Subaru Impreza  ","340 000 руб","2008"
"12035","Subaru Impreza ","305 000 руб","2008"
"12036","Subaru Impreza 3 поколение 1.5 MT AWD (107 л.с.) ","300 000 руб","2008"
"12037","Subaru Impreza ","278 500 руб","2007"
"12038","Subaru Impreza  ","215 000 руб","1998"
"12039","Subaru Impreza  ","195 000 руб","1999"
"12040","Subaru Impreza ","190 000 руб","2002"
"12041","Subaru Impreza Outback sport ","150 000 руб","1999"
"12042","Subaru Legacy ","755 000 руб","2011"
"12043","Subaru Legacy ","590 000 руб","2006"
"12044","Subaru Legacy  ","540 000 руб","2007"
"12045","Subaru Legacy  ","510 000 руб","2005"
"12046","Subaru Legacy 2.0 AT 150 л.с. 4WD","494 000 руб","2008"
"12047","Subaru Legacy 4 поколение 2.0 MT 4WD (150 л.с.) ","465 000 руб","2006"
"12048","Subaru Legacy 4 поколение 2.0 AT 4WD (150 л.с.) ","455 000 руб","2007"
"12049","Subaru Legacy  ","180 000 руб","2004"
"12050","Subaru Outback ","2 200 000 руб","2016"
"12051","Subaru Outback  ","2 169 000 руб","2017"
"12052","Subaru Outback ","2 010 000 руб","2016"
"12053","Subaru Outback 4 поколение [рестайлинг] 3.6 E-5AT AWD (249 л.с.) ","1 550 000 руб","2013"
"12054","Subaru Outback  ","1 200 000 руб","2012"
"12055","Subaru Outback ","1 150 000 руб","2013"
"12056","Subaru Outback ","1 010 000 руб","2012"
"12057","Subaru Outback ","950 000 руб","2011"
"12058","Subaru Outback ","950 000 руб","2011"
"12059","Subaru Outback  ","925 000 руб","2012"
"12060","Subaru Outback 2.5 CVT 167 л.с. 4WD","894 000 руб","2011"
"12061","Subaru Outback 2.5 CVT 167 л.с. 4WD","875 000 руб","2012"
"12062","Subaru Outback  Полная","870 000 руб","2011"
"12063","Subaru Outback  ","865 000 руб","2012"
"12064","Subaru Outback 2.5i ","799 000 руб","2010"
"12065","Subaru Outback  ","769 000 руб","2009"
"12066","Subaru Outback ","759 000 руб","2010"
"12067","Subaru Outback ","730 000 руб","2010"
"12068","Subaru Outback 2.5 CVT 167 л.с. 4WD","689 000 руб","2011"
"12069","Subaru Outback 3 поколение 2.5 AT AWD (175 л.с.) ","630 000 руб","2008"
"12070","Subaru Outback 3 поколение 2.5 MT AWD (175 л.с.) ","599 000 руб","2009"
"12071","Subaru Outback 3.0 AT 245 л.с. 4WD","590 000 руб","2004"
"12072","Subaru Outback 2.5 AT 165 л.с. 4WD","498 000 руб","2006"
"12073","Subaru Outback ","210 000 руб","1999"
"12074","Subaru Outback  ","45 000 руб","1998"
"12075","Subaru Outback  ","40 000 руб","1998"
"12076","Subaru Sambar  lдиас","320 000 руб","2010"
"12077","Subaru Tribeca (B9)  ","660 000 руб","2007"
"12078","Subaru Tribeca (B9)  ","660 000 руб","2008"
"12079","Subaru Tribeca (B9) ","560 000 руб","2007"
"12080","Subaru Tribeca (B9) 3.0 AT 4wd","530 000 руб","2005"
"12081","Subaru Tribeca (B9) 3.6 AT 4wd","519 000 руб","2007"
"12082","Subaru Tribeca B9 3.0 AT 250 л.с. 4WD","559 600 руб","2007"
"12083","Subaru Tribeca B9 3.0 AT 250 л.с. 4WD","555 000 руб","2005"
"12084","Subaru WRX 2.5 MT 280 л.с. 4WD","880 000 руб","2007"
"12085","Subaru WRX STI","700 000 руб","2007"
"12086","Subaru WRX WRX ","515 000 руб","2007"
"12087","Subaru XV 2.0 CVT 150 л.с. 4WD","1 080 000 руб","2012"
"12088","Subaru XV ","985 000 руб","2014"
"12089","Subaru XV ","950 000 руб","2012"
"12090","Subaru XV ","908 000 руб","2013"
"12091","Subaru XV ","899 000 руб","2013"
"12092","Subaru XV ","839 000 руб","2012"
"12093","Subaru XV ","822 200 руб","2011"
"12094","Subaru XV 2.0 CVT 150 л.с. 4WD","819 000 руб","2011"
"12095","Subaru XV  ","800 000 руб","2012"
"12096","Suzuki Aerio ","195 000 руб","2002"
"12097","Suzuki Esteem 1 6 л 98 л.с ","70 000 руб","1998"
"12098","Suzuki Grand Vitara ","1 350 000 руб","2013"
"12099","Suzuki Grand Vitara 2.0 AT 140 л.с. 4WD","920 000 руб","2011"
"12100","Suzuki Grand Vitara  ","900 000 руб","2013"
"12101","Suzuki Grand Vitara 2.0 AT 140 л.с. 4WD","899 000 руб","2013"
"12102","Suzuki Grand Vitara ","850 000 руб","2013"
"12103","Suzuki Grand Vitara ","839 000 руб","2012"
"12104","Suzuki Grand Vitara ","830 000 руб","2011"
"12105","Suzuki Grand Vitara ","794 000 руб","2011"
"12106","Suzuki Grand Vitara ","790 000 руб","2010"
"12107","Suzuki Grand Vitara ","790 000 руб","2011"
"12108","Suzuki Grand Vitara 2.4 AT 169 л.с. 4WD","775 000 руб","2011"
